Dataset,embeddings,# Features,# Samples,Feature_Samples_ratio,Intrinsic_Dimension,Condition number,Fisher Discriminant Ratio,Total Correlations,Mutual information,# Non-zero entries,# Low variance features,Variation,std_var,Coefficient of Variation %,std_co_of_v,Skewness,std_skew,Kurtosis,std_kurt,Mean Log Kernel Density,Isomap Reconstruction Error,Fractal dimension,Entropy,std_entropy,iteration,model,accuracy,f1_score,time,auc,Model_Parameters
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,dt,1.0,1.0,0.0032949447631835938,1.0,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,lr,1.0,1.0,0.01082611083984375,1.0,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,mlp,1.0,1.0,0.20472002029418945,1.0,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,nb,1.0,1.0,0.005197048187255859,1.0,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,pqk,1.0,1.0,2.0279650688171387,1.0,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 0.1, 'gamma': 0.001, 'kernel': 'linear'}}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,qnn,0.5,0.3409090909090909,11.760036945343018,0.5333333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,qsvc,0.9,0.898989898989899,25.60344409942627,0.9,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,rf,1.0,1.0,0.19989299774169922,1.0,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,svc,1.0,1.0,0.020123958587646484,1.0,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
iris_binary_class_dataset.csv,nmf,3,70,0.04285714285714286,2,9.970501136202941,10.488176086367034,3.4344743811664893,0.5063813374805691,198,1,0.03333333333333333,0.03214550253664319,71.43025825633481,16.95291245372856,0.31895408638202044,0.21292640156705586,-0.8655829118919662,0.9670191489352727,1.1137061216616058,0.002062875724641062,1.9882533038315555,1.0,0.0,1,vqc,0.8333333333333334,0.8316498316498316,36.91721510887146,0.8333333333333334,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,dt,1.0,1.0,0.0035860538482666016,1.0,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,lr,1.0,1.0,0.003332853317260742,1.0,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,mlp,1.0,1.0,0.10093998908996582,1.0,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,nb,1.0,1.0,0.0031371116638183594,1.0,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,pqk,1.0,1.0,3.018928289413452,1.0,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 0.1, 'gamma': 0.001, 'kernel': 'linear'}}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,qnn,0.4666666666666667,0.4375,15.365532875061035,0.8666666666666668,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,qsvc,0.9333333333333333,0.9330357142857143,30.653009176254272,0.9333333333333333,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,rf,1.0,1.0,0.09132695198059082,1.0,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,svc,1.0,1.0,0.006040811538696289,1.0,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
iris_binary_class_dataset.csv,none,4,70,0.05714285714285714,2,22.485004660452592,8.113868271711446,7.694124267654182,0.5262075961297691,273,1,0.0925,0.04425306015783918,68.77246111546665,14.9624733446842,0.2428364787279198,0.1643543479423076,-1.0441039509944328,0.957807776217728,1.026817217600745,0.012884541712618094,1.9912208804822285,1.0,0.0,1,vqc,0.7333333333333333,0.7285067873303167,42.76124286651611,0.7333333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}"
iris_binary_class_dataset.csv,pca,3,70,0.04285714285714286,2,5.844816367475674,8.758180032569118,4.440892098500626e-15,0.25603579298447016,210,1,0.12,0.16522711641858306,-1.920428512386234e+17,4.3506993503196154e+17,-0.05677014440961001,0.25927414593463655,-0.41825619100090994,1.2357308200710315,0.4291605403123644,0.013196569151451462,1.988337953436659,1.0,0.0,2,dt,1.0,1.0,0.0034601688385009766,1.0,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
iris_binary_class_dataset.csv,pca,3,70,0.04285714285714286,2,5.844816367475674,8.758180032569118,4.440892098500626e-15,0.25603579298447016,210,1,0.12,0.16522711641858306,-1.920428512386234e+17,4.3506993503196154e+17,-0.05677014440961001,0.25927414593463655,-0.41825619100090994,1.2357308200710315,0.4291605403123644,0.013196569151451462,1.988337953436659,1.0,0.0,2,lr,1.0,1.0,0.0036017894744873047,1.0,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}"
